88095 98148
20849 27977 2
18497 56418 2
29625 51648 2
45626 74743 1
11087 22405 3
85889 86158 1
71069 74557 1
85109 87680 2
57689 64942 1
9886 26037 3
71997 83075 1
23810 34549 3
30131 38873 2
52967 79717 3
57785 73472 3
23184 60605 1
26947 79293 3
28643 78323 3
3589 45166 3
24010 78816 2
52104 78915 3
87130 87285 2
60639 65529 2
81719 82852 1
35528 77346 3
22745 72452 2
78706 79294 3
57809 63024 2
12701 59461 3
24736 27273 1
21688 80270 2
28374 68662 2
71225 84838 2
32009 68045 3
76637 78194 3
44944 58170 2
8182 34859 2
63189 72286 3
58550 86526 2
6297 29767 3
13988 61874 1
11324 48320 2
28244 38434 3
12412 65488 3
55141 84071 3
7460 43392 1
85215 87567 1
6488 14142 2
55094 58891 3
30688 60539 3
72902 77488 3
54267 57960 2
67667 82889 3
68393 77247 1
38202 46224 3
67848 69431 2
24332 36764 3
21338 59144 3
86816 87632 3
9036 65053 3
7118 77615 1
68738 72481 2
66261 72109 2
69452 70106 1
82405 86016 3
17150 28113 2
1453 86465 1
10651 13812 1
12397 47363 3
70754 72950 2
48916 73673 2
39179 70007 3
67703 75839 2
7659 77778 3
10069 49544 2
28403 30490 3
61662 81387 3
18279 34222 2
35622 75767 3
72644 78744 1
45214 79228 3
9826 72036 1
50534 71820 1
35149 86780 2
26035 42975 1
49248 86292 3
48293 63502 1
15375 27731 2
68875 78983 3
3810 54005 1
53156 75401 1
76122 78564 1
40161 82464 1
59987 78915 3
28093 59315 3
1909 20757 3
66741 68470 2
23588 38960 2
23300 48999 1
15578 43491 2
23468 76314 1
34126 45688 1
1868 34828 1
84128 84351 3
47872 55838 1
24949 58911 1
20652 84642 3
79133 81164 2
62902 70012 1
52747 75492 2
62726 79514 2
75487 77799 2
21308 50830 1
77985 86811 2
76488 83377 3
64234 87719 3
85633 86084 1
44959 75077 3
69193 75573 2
77353 78386 3
11544 41648 3
22957 65681 1
4345 79165 2
68639 76652 3
77717 82517 3
81024 81151 3
56722 78740 3
9880 55265 3
59655 70744 2
55994 69740 2
36612 56431 3
74338 87815 3
70849 85053 2
25680 37597 2
39891 57601 1
64803 82503 2
72878 81369 2
53543 80949 1
84173 84214 3
34664 35073 3
39379 42303 2
86330 86758 3
39787 60602 3
21575 49971 1
84631 87342 1
42249 75249 1
54991 86209 3
79121 80774 1
39909 52409 1
61192 71774 3
63344 63890 2
17211 60515 3
77356 86997 2
31902 39533 1
49180 51976 1
19424 76174 3
71930 86877 3
7751 57070 3
21874 65557 3
51261 63135 2
1484 33100 3
42538 71535 1
560 71916 3
75411 76307 1
291 69956 1
59357 61529 1
87925 88086 1
38053 84646 3
6676 19159 3
79657 80730 1
61491 62820 1
77440 83164 2
26240 78569 3
9877 23888 3
10122 87838 2
32479 73466 2
19783 67473 3
10399 78923 1
13355 22950 1
40063 52598 2
36456 67672 1
23212 76244 3
36961 84807 2
417 41724 1
26403 29474 3
6363 59065 1
69853 84764 3
77173 84209 3
9202 50583 1
48604 67427 1
79553 79619 3
62462 68880 3
50127 58026 2
39207 56710 1
70639 85130 2
27157 86754 3
16514 54637 2
76607 87483 1
73361 74692 2
86614 86623 3
36406 64761 1
4793 24713 3
30757 53637 2
34910 72820 3
49257 56767 3
84819 85601 2
30379 30521 2
81594 82165 3
85323 86477 2
23669 29653 2
81057 86315 2
83800 87368 3
32695 84054 2
37783 63209 3
38618 48448 2
81411 83133 1
52406 62004 2
52638 78124 3
70556 84086 2
21870 80525 2
57749 63741 1
19793 54639 1
49476 73025 1
32297 58889 2
39148 50113 1
22057 87169 2
30494 54772 3
28996 39846 3
80098 85046 2
78899 80422 2
82100 85291 1
7616 87823 3
59247 87750 1
84570 86099 3
68571 87597 3
61902 85280 1
2258 13919 2
1788 8000 2
57028 68194 2
21040 24637 1
37654 45473 1
16862 36472 3
12503 36711 1
12071 40092 1
17484 61798 1
74308 82906 3
15003 31502 2
5274 13535 2
35764 41947 1
14995 30759 2
74089 77943 3
35656 44595 1
72286 86152 1
37884 43260 2
31651 42074 1
67532 76511 3
8684 14241 1
11939 87710 2
16696 69016 2
75993 83163 3
84392 84453 1
32657 67689 2
63129 76687 1
23468 30067 1
1167 54036 3
58538 76985 2
76526 80005 2
52631 71049 2
53280 71133 1
19277 52005 1
19610 29263 1
26872 45308 2
3092 67015 1
55861 58886 2
11956 79456 3
66517 68274 2
3181 45536 3
39120 60727 2
17730 36343 2
71900 76493 1
54796 79296 3
73581 85575 3
53268 85029 2
47926 65305 1
10548 32726 1
34428 87588 3
40958 52911 2
50463 56399 2
53325 63139 2
59134 63118 1
44035 46805 1
42065 79236 3
52418 75264 2
34383 83147 3
38439 69519 3
3986 10439 2
35710 42545 3
62193 80026 3
87266 87434 3
7803 22197 2
52937 71223 3
73154 82486 2
66359 80995 3
83316 87640 2
68558 72635 1
45804 82998 3
66362 85785 3
40209 62169 2
56337 57571 2
54895 60388 1
66556 86286 2
21299 61978 2
57152 85145 1
16118 59657 1
42841 74848 2
23262 69844 1
19817 31745 3
67574 83650 1
18250 46592 3
59860 67204 2
46040 57381 1
60410 86475 2
64202 69047 1
77334 80701 2
86995 87350 3
18626 24842 2
28830 53551 3
75179 78766 3
47605 54895 3
18846 76360 3
57370 61521 1
31740 83105 2
57028 58077 3
77098 87425 2
64972 65207 2
69761 84888 3
11035 23147 1
82229 88006 3
23506 78616 3
43793 70885 1
87843 88065 2
85441 87380 2
16569 56122 1
55738 75277 3
87819 87958 1
13919 73873 1
20445 60782 3
14281 43191 3
47173 69746 1
69610 79609 3
37368 40395 1
9551 85296 1
10519 34203 2
71508 84887 1
77470 78356 1
82460 85855 2
12691 45018 3
19826 64282 2
62343 77507 1
26117 48350 2
31588 85373 2
55771 65676 3
76786 79898 2
74826 77256 1
15456 34103 3
45677 72111 2
39289 62409 1
50163 68166 1
50002 83231 1
37093 56020 1
61235 79874 2
35376 39590 1
25874 42099 3
74769 80198 2
2777 21998 2
17799 40586 1
54898 57509 2
45758 79582 1
59600 77902 1
45789 69535 2
34629 38794 3
54670 82967 1
13151 23283 3
66051 76052 3
75563 84650 2
49892 82188 2
57833 58148 3
67021 67686 1
86663 87259 1
59388 65587 1
9590 70993 3
52518 86026 1
9529 31240 2
63539 65763 2
78288 81492 1
12264 31148 3
3539 21255 1
84509 87047 2
59867 66713 2
30287 35397 2
26873 40496 2
75522 86359 1
71339 86280 3
64267 66450 3
68135 69116 1
45672 59927 1
44701 60171 3
20979 81393 3
54228 70961 1
39053 49377 3
62865 78392 2
75846 84021 2
67411 67535 3
1287 28982 3
57356 72149 3
56294 69692 3
57975 74457 2
56164 69738 1
62436 85834 1
48495 69363 3
39949 47406 2
6090 18535 3
46451 62819 3
9479 17950 3
74448 76377 2
16085 61746 1
70454 73557 3
66211 78323 3
80909 82953 1
11215 41708 2
50760 66590 2
56087 63325 1
19082 71292 1
6193 22793 2
63392 80063 3
84099 85846 1
42967 49946 2
87569 88089 3
28439 63943 2
9926 25317 1
25723 49325 2
58837 77228 2
538 4419 2
57909 67111 2
66259 77902 1
79431 85714 1
80486 83148 1
66170 74084 2
82318 84176 2
63564 70668 1
25709 64984 1
73181 81922 3
66255 87135 2
47620 59149 2
53779 80681 1
35371 60449 1
41485 44785 2
53209 68448 3
83029 85823 2
42726 45940 3
73087 81431 1
68262 84301 3
33476 78446 1
78810 87578 3
61146 70860 1
34180 38798 1
16860 75601 1
14756 84130 3
87282 87469 3
913 80443 2
39712 58195 1
4275 9495 3
17438 54528 1
22588 59746 1
51522 67383 2
27335 32721 2
59432 76551 2
3707 50707 2
69197 85069 1
1249 71190 1
10812 23772 3
11070 30339 3
53264 84895 2
30626 77359 2
15973 27503 2
20245 20657 1
50916 56311 3
73221 83164 3
22173 84826 3
61514 77500 3
45037 63609 3
11929 54678 3
6126 57597 1
53925 68347 1
39396 45370 3
52044 54248 2
55801 68181 1
79050 84951 3
59410 81299 3
28790 36760 3
17949 53941 1
18091 31948 1
17087 84744 1
61065 67577 1
42449 44128 3
77926 84847 1
18223 73601 2
83989 87311 3
53662 85764 2
80385 86572 3
35519 80669 2
62284 72907 3
62154 87636 1
11704 20371 3
6012 71172 1
25517 33343 1
80131 80351 2
84453 86943 1
4650 11089 2
3295 4344 1
2620 44438 1
30242 50106 1
81134 83196 2
40941 66190 2
54163 60091 1
35167 66338 1
36922 38354 1
69889 79570 1
33523 46502 3
38355 83915 1
78051 87270 3
41449 52995 2
35493 47549 2
61709 68136 1
17828 41574 3
50095 52023 2
2416 48839 1
20234 55727 3
86442 87019 2
1472 68632 2
59807 60584 3
43254 82474 1
1544 15988 2
19973 67536 1
32722 40049 2
42456 52271 3
55683 76217 2
76128 84878 2
28399 37624 2
66757 86715 1
13065 77938 2
59712 81816 2
58977 74099 3
81205 82206 3
67001 85301 2
30087 55315 3
4917 33763 2
26015 71973 1
64012 84982 3
6079 13778 3
27606 49419 3
50499 58356 2
86803 88005 3
74885 77000 3
6841 22411 1
45315 84202 3
3027 22235 2
57285 78703 3
36922 48940 3
59747 82627 1
14132 58735 1
29060 39710 3
53840 84543 1
53516 54469 1
26343 39189 1
86204 87195 2
75921 78480 2
43884 48005 2
60443 63052 3
66467 70319 1
84627 85542 2
76020 78733 2
49789 61972 3
79069 82052 2
80478 82411 3
77738 83563 1
49761 83625 2
88063 88073 1
49867 66308 1
4543 72205 3
8954 18162 1
48339 62982 1
14596 52828 2
80618 87319 2
41566 43947 3
8519 69400 3
84252 84569 1
76836 83918 1
32098 69787 3
43739 84266 1
69685 79093 3
20583 66455 2
76374 81656 3
27828 75879 2
76394 79674 3
40373 42437 1
46566 63860 1
18354 68246 1
27212 70966 3
34612 50089 3
5792 84370 3
70250 78909 3
46357 73195 3
66359 78272 1
8247 55967 3
60749 78201 1
36388 44490 2
10586 60639 1
46803 60050 2
8770 17156 1
79436 80303 1
20435 79483 1
80095 85926 2
22146 44341 2
75811 77413 1
11879 69118 1
29818 41337 3
19124 87770 2
45530 47454 2
76603 86521 3
44482 71748 1
15831 76020 1
78908 86873 2
42117 51895 3
79971 83785 2
87750 87823 2
64044 74032 1
14256 63255 3
48294 71133 2
19961 63202 3
75973 87381 1
38931 43505 1
42365 53232 1
58852 74590 2
40298 80216 1
37291 58512 2
71274 75655 2
69641 75268 2
82945 85337 3
51210 65874 3
74832 87509 3
74184 83995 1
23348 58061 2
36742 46996 3
73553 78161 2
43640 56228 1
85203 87104 1
35154 81477 2
16793 82725 1
40714 69745 2
77765 83024 1
51055 76213 2
75912 77424 1
8126 67609 3
10430 78034 3
4958 72628 3
31360 38843 2
56553 60118 2
18566 85357 3
61801 61922 3
85234 88066 3
74740 85721 3
75593 86027 3
60671 73229 1
65435 72725 2
34057 79182 1
76547 82060 1
68767 68882 3
23577 56532 3
55359 69905 2
25550 83680 3
13054 42360 2
64401 66007 2
7720 65156 2
62233 70109 2
32259 84825 2
24302 26295 3
102 41119 1
22011 45997 2
30084 59822 1
50832 54372 1
35948 56623 1
53517 83765 2
50815 51853 2
62117 84333 3
12895 17975 3
16372 69623 3
65433 84528 3
58090 59866 1
78947 87915 1
80650 87132 1
20345 83721 3
5100 29878 1
40465 59789 2
85073 85988 3
84914 85321 3
85046 85989 1
72610 74849 3
31212 83248 3
55736 82085 1
19351 47855 3
53384 60745 2
48281 59540 3
52571 69969 2
45151 74643 3
84541 87888 2
5424 7169 2
18143 25873 1
85278 86961 3
51340 83784 3
20864 30778 1
51806 73859 3
87060 87178 3
7748 34717 1
21152 62490 3
25381 86149 2
5262 18694 1
7617 20899 3
67431 81013 3
7136 36171 3
64203 78791 2
46917 77982 2
3997 63618 3
65644 83186 3
28091 38438 2
5857 76129 2
47940 77338 3
48781 65265 2
28766 45474 3
54803 87794 2
67427 72647 1
44696 85193 1
70514 81588 3
66022 84301 1
43766 65427 1
21830 42676 1
50325 61383 3
62369 69851 2
34123 79222 1
21163 82026 3
23866 73150 1
73059 74044 1
60419 83650 3
24732 45086 2
65056 70623 2
70896 73585 3
76576 84344 1
83782 87654 2
51852 88045 2
40534 45219 3
9619 47101 1
11433 68443 1
52233 67436 1
30633 57441 1
51569 74252 2
58788 76598 2
28760 53628 1
74669 74899 2
57968 76168 1
22270 69995 3
6445 70455 2
8697 86638 3
16725 36628 1
19077 83435 2
36276 68610 3
8549 24607 3
63425 67991 1
55147 82458 2
63700 80222 2
25628 33219 1
66097 87728 1
83824 87185 1
81452 81483 2
47267 79996 3
7011 22196 2
5824 34060 1
36661 50842 2
25413 35623 2
30965 62161 2
48071 57384 3
49658 80568 2
30913 64428 1
8517 67214 3
59649 63453 1
53121 56006 2
19960 42577 3
17090 51450 1
82056 82973 3
52599 62271 3
79712 84974 3
5657 21090 1
27095 65552 1
3183 60360 1
54575 76753 3
31429 53613 3
10331 81687 2
59438 74149 3
71215 86230 3
17897 46657 3
77009 85495 3
44149 50220 2
69867 70600 1
48269 70151 3
82246 87543 1
50785 57539 3
19240 48058 3
38259 81912 1
68200 87727 1
41927 74279 1
73657 81977 3
37202 57694 1
58135 71884 3
12975 76673 1
13225 29746 3
544 13274 2
38044 84405 3
63839 79399 3
7601 53235 3
36085 85912 2
40460 41929 2
27417 51563 3
6159 23214 1
14864 21686 2
1823 27474 1
25542 86504 3
45641 69589 2
54244 56268 1
29936 38437 3
40677 67774 2
82053 83702 3
40683 58232 3
31430 85516 2
74232 77949 2
24919 50397 3
32051 55998 3
83741 83965 3
78443 84263 3
75545 82748 2
78957 83211 1
57710 86393 1
46268 84872 2
64187 82892 2
23246 40442 3
65763 68899 2
82776 87893 2
17458 75306 1
21457 55648 3
2445 60195 2
63018 67200 1
47543 48004 2
75793 81085 2
80969 83615 3
81944 85486 2
4086 17954 1
32471 55029 1
72648 87877 1
27951 49388 3
34224 64113 3
9961 64270 2
56706 87797 3
52100 75536 1
77120 87100 2
63857 79964 3
31554 86676 1
38540 57175 1
72294 85887 2
53613 64959 3
42422 64717 3
39692 54479 3
59500 75432 3
36625 61571 1
86668 87512 2
56526 67004 3
55689 67118 1
23685 63386 1
28334 74960 3
77388 80583 2
24059 75658 3
40617 66319 3
29629 78931 2
8864 60813 1
39631 64367 2
6784 36260 3
32018 66034 3
4461 87113 3
66981 78994 3
13700 53600 1
34420 77990 2
38679 67522 2
77793 78641 2
53806 82381 3
71402 79774 3
61548 73375 3
58662 79184 2
72952 86218 2
3581 12237 2
67832 78400 3
8912 59414 1
77672 80045 2
6844 38489 1
45200 87859 1
9230 63249 3
43455 80361 1
20471 33507 2
79885 86525 2
13110 58895 2
82866 85945 2
16543 47174 3
61662 66264 1
73970 74177 1
7216 46268 2
74864 77700 2
6159 34767 2
32434 48647 3
47752 78803 3
78416 87810 3
23625 30085 2
85744 87285 1
12630 22775 3
14125 71831 1
87707 87855 2
87656 87901 2
7111 23787 1
13975 84841 3
4379 62004 3
48052 65442 2
72656 75416 3
21604 71665 3
55068 69564 3
8648 64520 3
53900 70567 3
64949 66718 2
60245 77522 3
81786 87409 1
71289 77403 1
78086 83070 1
87585 87814 3
34365 69393 1
15070 48349 1
77177 77269 3
40228 71603 1
15393 31859 3
37222 68085 1
23801 55755 3
14696 51741 2
21336 45095 1
57923 72582 1
82469 86163 2
76369 85851 2
8880 13953 3
47827 66884 3
86292 87300 2
88051 88053 1
81297 82853 3
69904 82304 1
81060 83846 1
19659 38345 3
21327 86288 2
52441 71722 3
37828 82384 1
51388 74723 1
62910 72260 1
9644 35653 2
68814 72011 3
80955 82053 3
68414 68628 1
64250 76504 2
16631 68562 2
41280 48606 1
33854 80559 2
53711 74103 2
81682 84281 1
49081 64758 2
69793 87126 1
60548 64167 1
5532 33181 1
78310 79408 2
6998 38286 3
437 23279 3
79461 79735 2
42035 67838 1
84020 84216 3
71953 72115 3
62207 82368 3
38530 61209 1
63326 64854 1
70825 85621 3
16342 39088 1
77426 82414 2
57120 60225 1
63369 76569 3
50516 77383 3
9121 16167 3
47961 52143 1
55853 71186 3
13176 43598 3
61857 66257 1
80400 86891 2
25260 26048 1
54791 55469 3
12260 71786 1
19039 28648 3
85894 86120 2
661 32731 2
87048 87233 2
78997 81549 2
79308 84427 3
64343 84906 2
80529 82796 2
9100 82193 1
59068 63706 1
68300 75632 1
1636 5862 1
24575 53764 2
79904 84822 1
78166 79656 3
56109 68498 3
48841 55512 2
25963 66720 2
77275 86392 2
71900 78309 3
23282 82988 3
25970 53634 3
58476 85389 1
45073 47171 1
7331 33346 1
14946 72018 2
57383 78860 1
612 41764 3
87214 87333 1
63963 68724 2
30299 75855 2
51392 61812 3
48339 52954 2
35567 87463 1
58393 76469 2
32208 37282 3
42218 80366 3
27663 60335 2
57226 72436 3
70309 72739 1
74669 74832 1
3829 7895 2
21749 57173 1
18995 54755 2
69868 83585 1
69080 85402 3
65715 72148 1
21476 21536 2
41565 75228 2
55899 76281 1
69451 83616 2
75481 87357 3
45827 51341 1
14748 87323 3
257 9569 3
20101 31096 3
18363 56684 3
8505 65601 1
79288 87916 1
36688 65073 1
87116 88001 2
45827 47729 2
83575 87825 3
79940 87744 3
79845 84899 3
4942 7872 2
33221 41036 1
83589 83946 2
1858 51245 1
31363 58034 3
5888 34933 2
60460 67368 1
36930 58810 1
15548 86359 3
59259 65827 3
57990 76324 2
48995 49977 1
63866 81407 3
9108 55598 3
687 54622 3
16261 71707 1
4311 48126 2
43129 62484 1
56274 60033 1
64224 86432 2
85942 86894 2
49199 73091 1
34914 64450 1
24417 74612 1
5939 42963 2
27533 67867 2
51941 60681 1
48577 48988 2
86 80117 1
80575 85334 2
28113 36818 2
11808 40962 2
81212 83522 3
32266 64970 3
74524 74926 2
72663 76448 2
1159 67137 3
28556 78818 2
70932 86115 1
60027 69658 1
20282 55032 1
76621 81929 3
33426 77954 3
73808 87489 1
45704 61028 2
37763 46587 2
4060 63984 2
60171 70708 2
44065 81253 2
597 37106 1
79722 84453 3
37886 83125 2
40155 58650 2
56754 84901 3
62952 72710 3
150 51806 3
77301 82164 1
76363 76599 3
74105 79635 2
76170 86149 3
15237 78987 2
27426 36748 1
62162 62962 3
43143 54604 2
19804 69036 2
43964 50544 3
76767 81509 2
53848 80863 3
65545 69082 1
24919 55871 3
29904 42323 3
63514 67077 1
87927 88068 2
35897 70594 1
66089 85303 2
5106 18570 2
42368 81435 2
79000 80133 1
18171 66203 2
33670 51062 1
59855 72425 3
5343 25033 2
44468 53411 3
44031 86706 2
58118 84897 1
53016 72590 1
48682 54454 2
12334 57880 3
50059 50792 3
7672 87938 1
19823 44692 3
50216 67027 1
32648 61554 2
85580 86172 3
64755 79400 2
46081 72545 2
21945 50312 3
15884 40726 3
63670 72810 3
44873 81450 1
12522 31052 1
74797 85160 1
30687 33540 2
74799 85945 3
56306 66468 2
30392 35492 3
63801 70944 2
62128 67416 3
27052 33385 3
14859 45132 3
8992 80830 3
18989 63482 3
45140 51048 2
77230 83421 1
44608 73950 3
24937 57879 3
78632 81823 3
68517 80540 3
67673 69077 2
67088 85534 2
51539 87426 1
78849 87570 2
43907 74049 2
75282 81706 1
43386 73213 3
24565 31874 2
8044 85947 3
20644 71418 3
75955 78750 3
61867 87393 2
56579 67065 1
40801 68274 2
53630 60902 2
85277 86015 1
61178 66002 3
40724 64389 1
37479 62175 2
53029 86590 3
70533 77002 2
57580 83883 3
73336 77487 3
73108 77018 1
6079 11412 2
54606 66119 3
35791 70108 2
44676 66605 2
59664 87102 1
1943 41370 2
39956 50669 2
70133 77264 2
44568 45844 1
72725 83202 2
61075 69457 3
75141 78687 1
39537 78504 3
57627 85057 3
56993 61741 1
69612 81156 1
58918 83679 1
42172 62042 1
41191 55638 2
55992 73045 3
7746 44038 3
28878 42441 1
58000 67076 3
6607 10021 1
11112 67979 2
67962 86436 1
84674 85779 2
84643 85166 1
86683 87238 2
24042 40224 2
68095 84205 1
26274 62112 3
7835 38464 2
50781 59362 2
54875 84501 1
5687 8566 1
44658 64070 3
70280 78191 2
37357 83327 3
7978 28847 2
50177 85803 1
41160 74984 1
59055 70107 3
87592 88005 3
76998 80169 1
71300 87822 3
19827 31369 3
27195 50532 1
55567 63296 1
76120 81550 3
38268 67082 2
3019 35401 1
84226 84639 3
22065 48874 2
18876 21428 1
42528 78062 2
57934 74399 3
63549 77199 2
44766 87441 2
20162 65263 3
43581 47486 2
43136 44367 2
67087 79327 1
33238 87066 3
44202 85287 3
29721 62578 2
24523 31046 3
25293 59477 1
18958 43698 1
78676 85047 2
17647 67194 3
34428 58747 2
7965 8659 2
86175 86195 1
73295 75887 1
2770 51618 2
3675 23645 3
2949 49606 2
74111 79566 1
76365 78660 2
28069 66679 1
42727 61212 1
27520 71413 3
1437 61063 3
48014 54857 3
21393 45060 3
30750 57866 1
78338 85370 2
67463 87530 1
85953 87441 2
11322 59304 3
5466 44092 1
57614 68991 1
14436 79670 2
14378 65138 1
32818 59090 2
73297 75090 2
66198 66497 2
33054 40895 1
30263 34621 1
438 29816 3
87421 87577 2
3977 56580 3
60233 73131 3
28358 64007 2
16690 44937 2
70417 73368 3
67685 80456 1
35344 83717 2
21398 62991 3
75112 76484 3
30069 64783 2
31928 48067 2
63391 85100 2
39106 61571 1
66186 82954 1
76244 80522 2
84078 85174 3
7227 77930 2
22561 61379 1
23920 87224 3
77994 84518 3
35016 58236 2
64027 86257 1
14613 31139 3
40455 45793 1
68084 74448 2
47330 87619 2
79196 87825 1
80647 82514 1
57972 68629 3
75959 80040 1
66892 74907 2
8193 76490 1
74424 83314 1
69840 74147 2
6411 32585 2
54518 87356 2
47084 54697 2
39174 48250 2
34470 51156 1
2365 34141 2
48822 77845 3
45216 53428 1
82042 86497 2
58358 76787 1
43528 87035 3
12444 17611 3
78148 78369 2
9726 11534 1
33933 79539 2
51285 60477 1
4416 7747 3
57629 68781 2
9929 73258 3
85458 86559 2
78126 83569 1
35415 49050 2
37209 44816 3
15470 30733 2
59252 76519 1
33599 47484 2
62365 73684 2
30676 53804 1
22135 25909 2
18223 71482 2
69544 86636 2
32706 69032 3
62741 63040 2
37433 57523 2
47841 73152 2
6847 24743 2
10155 67026 3
6459 36486 2
54778 75037 1
71097 83463 1
42112 49004 2
27535 37643 2
68087 74233 2
14602 31835 1
36951 68919 3
18421 71461 2
11216 30230 2
54905 65539 3
57794 67437 1
3917 67566 3
64638 86672 3
56894 69534 2
79436 80741 2
50828 72145 3
16899 83577 2
57984 82910 3
28706 39113 3
28292 73006 1
49123 54255 3
10249 62558 1
9517 76864 2
9145 17090 3
33119 43710 2
85124 86749 3
5683 76312 3
33066 82028 3
48423 67854 1
41495 83916 3
77564 87210 2
75954 88001 2
75372 77218 1
16878 27965 2
4133 59334 1
24645 82206 2
57206 64604 1
70502 87189 1
43553 77641 3
22836 52925 3
24534 27024 1
36658 81223 3
83816 87833 3
50459 78239 1
72898 82779 2
23913 65120 1
16273 55059 1
9462 49373 2
15889 45914 3
58729 73742 1
31871 69792 2
37967 81428 2
66184 76999 2
11658 21427 2
42482 61788 3
49222 75905 2
13994 61035 2
79390 85361 3
58034 68313 2
85808 87332 1
58376 68802 2
57621 60777 3
6826 73164 3
23790 74104 1
71488 87632 3
87021 87545 2
39518 86747 3
82191 86576 2
7277 67810 3
45464 71499 2
22773 63651 1
70406 75853 1
81853 84486 3
75928 83853 1
22967 36665 2
31479 67664 1
51205 68239 2
73120 87251 1
15835 55382 3
39473 64867 2
60586 60761 3
46526 50777 2
42530 87560 3
44519 64606 1
48399 59585 3
53294 66541 1
21975 83898 3
79794 82961 2
47974 62656 1
57054 86169 3
69358 78302 1
5769 25496 2
66691 69878 1
42674 71643 1
21241 76257 1
58773 75033 2
17729 87524 2
20920 33754 3
68115 82253 3
47142 57401 2
23656 51516 3
16139 40562 2
58654 81573 3
